bible_version,bible_book,bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id,lit_type,test_type
KJV,Genesis,12,Genesis12:9,PHRASE,toward the south.,H5045,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:10,PHRASE,And there was,H1961,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:10,PHRASE,a famine,H7458,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:10,PHRASE,in the land:,H776,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:10,WORD,and,H3381,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:10,WORD,Abram,H87,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:10,PHRASE,went down,H3381,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:10,PHRASE,into Egypt,H4714,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:10,PHRASE,to sojourn,H1481,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:10,WORD,there;,H8033,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:10,WORD,for,H3588,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:10,PHRASE,the famine,H7458,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:10,WORD,[was],,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:10,WORD,grievous,H3515,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:10,PHRASE,in the land.,H776,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,PHRASE,"And it came to pass,",H1961,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,WORD,when,H834,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,PHRASE,he was come near,H7126,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,PHRASE,to enter,H935,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,PHRASE,"into Egypt,",H4714,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,PHRASE,that he said,H559,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,WORD,unto,H413,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,WORD,Sarai,H8297,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,PHRASE,"his wife,",H802,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,WORD,Behold,H2009,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,WORD,"now,",H4994,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,PHRASE,I know,H3045,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,WORD,that,H3588,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,WORD,thou,H859,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,WORD,[art],,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,WORD,a,H802,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,WORD,fair,H3303,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,WORD,woman,H802,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:11,PHRASE,to look upon:,H4758,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,PHRASE,"Therefore it shall come to pass,",H1961,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,WORD,when,H3588,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,PHRASE,the Egyptians,H4713,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,PHRASE,shall see,H7200,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,WORD,"thee,",H853,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,PHRASE,"that they shall say,",H559,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,WORD,This,H2063,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,WORD,[is],,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,PHRASE,his wife:,H802,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,PHRASE,and they will kill,H2026,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,WORD,"me,",H853,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,WORD,but,H853,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,PHRASE,they will save,H2421,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,WORD,thee,H853,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:12,WORD,alive.,H2421,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:13,WORD,"Say,",H559,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:13,PHRASE,"I pray thee,",H4994,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:13,WORD,thou,H859,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:13,WORD,[art],,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:13,PHRASE,my sister:,H269,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:13,WORD,that,H4616,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:13,PHRASE,it may be well,H3190,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:13,PHRASE,with me,H589,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:13,PHRASE,for thy sake;,H5668,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:13,WORD,and,H2421,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:13,PHRASE,my soul,H5315,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:13,PHRASE,shall live,H2421,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:13,PHRASE,because of thee.,H1558,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:14,PHRASE,"And it came to pass,",H1961,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:14,WORD,"that,",H7200,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:14,WORD,when,H935,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:14,WORD,Abram,H87,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:14,PHRASE,was come,H935,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:14,PHRASE,"into Egypt,",H4714,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:14,PHRASE,the Egyptians,H4713,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:14,WORD,beheld,H7200,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:14,PHRASE,the woman,H802,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:14,WORD,that,H3588,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:14,WORD,she,H1931,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:14,WORD,[was],,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:14,WORD,very,H3966,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:14,WORD,fair.,H3303,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,PHRASE,The princes,H8269,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,WORD,also,H7200,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,PHRASE,of Pharaoh,H6547,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,WORD,saw,H7200,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,WORD,"her,",H853,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,PHRASE,and commended,H1984,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,WORD,her,H853,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,WORD,before,H413,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,WORD,Pharaoh:,H6547,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,WORD,and,H3947,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,PHRASE,the woman,H802,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,PHRASE,was taken,H3947,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,WORD,into,H1004,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,WORD,Pharaoh's,H6547,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:15,WORD,house.,H1004,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,WORD,And,H87,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,PHRASE,he entreated,H3190,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,WORD,Abram,H87,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,WORD,well,H3190,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,PHRASE,for her sake:,H5668,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,WORD,and,H1961,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,WORD,he,,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,WORD,had,H1961,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,WORD,"sheep,",H6629,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,PHRASE,"and oxen,",H1241,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,PHRASE,"and he asses,",H2543,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,PHRASE,"and menservants,",H5650,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,PHRASE,"and maidservants,",H8198,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,PHRASE,"and she asses,",H860,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:16,PHRASE,and camels.,H1581,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:17,WORD,And,H5060,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:17,PHRASE,the LORD,H3068,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:17,WORD,plagued,H5060,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:17,WORD,Pharaoh,H6547,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:17,WORD,and,H853,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:17,PHRASE,his house,H1004,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:17,WORD,with,H5061,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:17,WORD,great,H1419,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:17,WORD,plagues,H5061,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:17,PHRASE,because of,H5921,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:17,WORD,,H1697,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:17,WORD,Sarai,H8297,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:17,WORD,Abram's,H87,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:17,WORD,wife.,H802,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,And,H7121,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,Pharaoh,H6547,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,called,H7121,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,"Abram,",H87,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,PHRASE,"and said,",H559,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,What,H4100,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,[is],,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,this,H2063,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,[that],,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,PHRASE,thou hast done,H6213,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,PHRASE,unto me?,,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,why,H4100,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,PHRASE,didst thou,H5046,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,not,H3808,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,tell,H5046,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,me,,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,that,H3588,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,she,H1931,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,WORD,[was],,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:18,PHRASE,thy wife?,H802,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,WORD,Why,H4100,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,PHRASE,"saidst thou,",H559,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,WORD,She,H1931,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,WORD,[is],,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,PHRASE,my sister?,H269,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,PHRASE,so I might have taken,H3947,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,WORD,her,H853,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,PHRASE,to me,H589,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,PHRASE,to wife:,H802,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,PHRASE,now therefore,H6258,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,WORD,behold,H2009,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,PHRASE,"thy wife,",H802,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,WORD,take,H3947,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,WORD,"[her],",,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:19,PHRASE,and go thy way.,H3212,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,WORD,And,H6680,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,WORD,Pharaoh,H6547,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,WORD,commanded,H6680,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,WORD,[his],,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,WORD,men,H376,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,PHRASE,concerning him:,H5921,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,PHRASE,and they sent,H7971,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,WORD,him,H853,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,WORD,"away,",H7971,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,WORD,and,H853,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,PHRASE,"his wife,",H802,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,WORD,and,H853,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,WORD,all,H3605,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,WORD,that,H834,Pentateuch,Old Testament
KJV,Genesis,12,Genesis12:20,PHRASE,he had.,,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:1,WORD,And,H5927,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:1,WORD,Abram,H87,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:1,PHRASE,went up,H5927,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:1,PHRASE,"out of Egypt,",H4714,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:1,WORD,"he,",H1931,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:1,PHRASE,"and his wife,",H802,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:1,PHRASE,and all,H3605,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:1,WORD,that,H834,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:1,PHRASE,"he had,",,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:1,PHRASE,and Lot,H3876,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:1,PHRASE,"with him,",H5973,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:1,PHRASE,into the south.,H5045,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:2,PHRASE,And Abram,H87,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:2,WORD,[was],,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:2,WORD,very,H3966,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:2,WORD,rich,H3513,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:2,PHRASE,"in cattle,",H4735,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:2,PHRASE,"in silver,",H3701,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:2,PHRASE,and in gold.,H2091,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,PHRASE,And he went,H3212,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,PHRASE,on his journeys,H4550,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,PHRASE,from the south,H5045,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,WORD,even,H5704,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,PHRASE,"to Bethel,",H1008,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,WORD,,H1008,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,WORD,unto,H5704,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,PHRASE,the place,H4725,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,WORD,where,H834,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,PHRASE,his tent,H168,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,PHRASE,had been,H1961,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,PHRASE,"at the beginning,",H8462,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,WORD,between,H996,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,WORD,Bethel,H1008,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,WORD,,H1008,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,WORD,and,H996,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:3,WORD,Hai;,H5857,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:4,WORD,Unto,H413,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:4,PHRASE,the place,H4725,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:4,PHRASE,"of the altar,",H4196,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:4,WORD,which,H834,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:4,PHRASE,he had made,H6213,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:4,WORD,there,H8033,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:4,PHRASE,at the first:,H7223,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:4,WORD,and,H7121,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:4,WORD,there,H8033,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:4,WORD,Abram,H87,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:4,WORD,called,H7121,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:4,PHRASE,on the name,H8034,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:4,PHRASE,of the LORD.,H3068,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:5,WORD,And,H1571,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:5,WORD,Lot,H3876,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:5,WORD,"also,",H1571,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:5,PHRASE,which went,H1980,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:5,WORD,with,H854,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:5,WORD,"Abram,",H87,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:5,WORD,had,H1961,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:5,WORD,"flocks,",H6629,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:5,PHRASE,"and herds,",H1241,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:5,PHRASE,and tents.,H168,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,WORD,And,H3808,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,PHRASE,the land,H776,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,WORD,was,H5375,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,WORD,not,H3808,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,PHRASE,able to bear,H5375,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,WORD,"them,",H853,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,PHRASE,that they might dwell,H3427,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,WORD,together:,H3162,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,WORD,for,H3588,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,PHRASE,their substance,H7399,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,WORD,was,H1961,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,WORD,"great,",H7227,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,PHRASE,so that,H3808,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,PHRASE,they could,H3201,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,WORD,not,H3808,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,WORD,dwell,H3427,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:6,WORD,together.,H3162,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,PHRASE,And there was,H1961,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,PHRASE,a strife,H7379,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,WORD,between,H996,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,PHRASE,the herdmen,H7473,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,WORD,of,H4735,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,WORD,Abram's,H87,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,WORD,cattle,H4735,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,WORD,and,H996,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,PHRASE,the herdmen,H7473,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,WORD,of,H4735,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,WORD,Lot's,H3876,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,WORD,cattle:,H4735,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,PHRASE,and the Canaanite,H3669,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,PHRASE,and the Perizzite,H6522,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,WORD,dwelled,H3427,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,WORD,then,H227,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:7,PHRASE,in the land.,H776,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,WORD,And,H559,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,WORD,Abram,H87,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,WORD,said,H559,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,WORD,unto,H413,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,WORD,"Lot,",H3876,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,PHRASE,Let there be,H1961,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,WORD,no,H408,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,WORD,"strife,",H4808,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,PHRASE,"I pray thee,",H4994,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,PHRASE,between me,H996,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,PHRASE,"and thee,",H996,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,PHRASE,and between,H996,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,PHRASE,my herdmen,H7473,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,WORD,and,H996,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,PHRASE,thy herdmen;,H7473,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,WORD,for,H3588,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,WORD,we,H587,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,WORD,[be],,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,WORD,,H376,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:8,WORD,brethren.,H251,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,WORD,[Is],,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,WORD,not,H3808,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,WORD,the,H776,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,WORD,whole,H3605,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,WORD,land,H776,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,PHRASE,before thee?,H6440,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,PHRASE,"separate thyself,",H6504,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,PHRASE,"I pray thee,",H4994,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,PHRASE,from me:,H5921,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,WORD,if,H518,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,PHRASE,[thou wilt take],,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,PHRASE,"the left hand,",H8040,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,PHRASE,then I will go to the right;,H3231,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,PHRASE,or if,H518,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,PHRASE,[thou depart],,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,PHRASE,"to the right hand,",H3225,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:9,PHRASE,then I will go to the left.,H8041,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:10,WORD,And,H5375,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:10,WORD,Lot,H3876,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:10,PHRASE,lifted up,H5375,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:10,PHRASE,"his eyes,",H5869,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:10,PHRASE,and beheld,H7200,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:10,WORD,all,H3605,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:10,PHRASE,the plain,H3603,Pentateuch,Old Testament
KJV,Genesis,13,Genesis13:10,PHRASE,"of Jordan,",H3383,Pentateuch,Old Testament
