bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id,bible_book,version,lit_type,test_type
47,Genesis47:25,WORD,,G3816,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:25,WORD,,G5328,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G5087,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G2501,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G1519,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G2193,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G2250,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G3778,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G125,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G5328,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G5565,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G2409,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G3440,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G3756,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G1510,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:26,WORD,,G5328,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G2730,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G2474,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G125,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G2816,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G837,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G4129,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:27,WORD,,G4970,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G2384,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G125,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G1176,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G2033,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G2094,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G1096,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G2250,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G2384,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G1763,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G2222,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G1540,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G5062,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G2033,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:28,WORD,,G2094,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G1448,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G2250,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G2474,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G599,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G2564,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G5207,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G2501,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G2036,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G1487,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G2147,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G5485,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G1726,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G5294,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G5495,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G5259,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G3382,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G1654,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G225,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G3361,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G2290,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:29,WORD,,G125,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G235,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G2837,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G3326,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G3962,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G142,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G1537,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G125,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G2290,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G5028,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G2036,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G2596,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G4487,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:30,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G2036,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G3660,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G3660,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G4352,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G2474,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G206,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G4464,Genesis,LXX,Pentateuch,Old Testament
47,Genesis47:31,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G1096,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G3326,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G4487,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G3778,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G518,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G2501,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G3754,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G3962,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G1776,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G353,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G1417,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G5207,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G3128,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G2187,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G2064,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G4314,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:1,WORD,,G2384,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G518,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G2384,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G3004,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G2400,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G5207,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G2501,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G2064,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G4314,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G1765,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G2474,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G2523,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:2,WORD,,G2825,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G2036,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G2384,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G2501,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G3708,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G5477,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G2127,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:3,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G2036,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G2400,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G837,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G4129,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G1519,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G4864,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G1484,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G1325,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G3778,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G4690,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G3326,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G1519,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G2697,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:4,WORD,,G166,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G3568,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G3767,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G1417,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G5207,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G1096,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G125,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G4253,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G2064,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G4314,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G1519,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G125,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G1510,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G2187,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G3128,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G5613,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G4826,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G1510,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:5,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G1549,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G3739,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G1437,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G1080,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G3326,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G3778,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G1510,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G3686,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G80,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G2564,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G1565,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:6,WORD,,G2819,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G2259,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G757,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G1537,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G3318,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G4947,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G599,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G4478,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G3384,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G5477,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G1448,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G2596,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G2064,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G3598,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G3778,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,G1510,Genesis,LXX,Pentateuch,Old Testament
48,Genesis48:7,WORD,,,Genesis,LXX,Pentateuch,Old Testament
